text,label,text_raw,label_gender
"<TAG-A> Evelyn Waugh <TAG-A>'s Brideshead Revisited involves guilt in the Catholic religion. Distressed by <TAG-P> her <TAG-P> romantic relationship with Charles Ryder, <TAG-B> Julia Flyte <TAG-B> exclaims:",2,"Evelyn Waugh's Brideshead Revisited involves guilt in the Catholic religion. Distressed by her romantic relationship with Charles Ryder, Julia Flyte exclaims:",1
"Following this, the Victoria Women's Cricket Association was founded in 1905 and the Australian Women's Cricket Association in 1931. The current competition is run by the Women's National Cricket League. The Ladies' Grammar School and Kindergarten moved to Albuera Street, Battery Point, in 1898 and was run by Nellie Poulett-Harris until <TAG-P> her <TAG-P> retirement in December 1919, whilst <TAG-A> Lily <TAG-A>'s twin, <TAG-B> Violet <TAG-B>, went on to become a relatively well-known actress on the Australian theatre circuit, under the stage name Mary Milward.",0,"Following this, the Victoria Women's Cricket Association was founded in 1905 and the Australian Women's Cricket Association in 1931. The current competition is run by the Women's National Cricket League. The Ladies' Grammar School and Kindergarten moved to Albuera Street, Battery Point, in 1898 and was run by Nellie Poulett-Harris until her retirement in December 1919, whilst Lily's twin, Violet, went on to become a relatively well-known actress on the Australian theatre circuit, under the stage name Mary Milward.",1
"Isidore was a reader of Edgar Allan Poe and particularly favored Percy Bysshe Shelley and Byron, as well as Adam Mickiewicz, Milton, Robert Southey, Alfred de Musset and Baudelaire. During school he was fascinated by Racine and Corneille, and by the scene of the blinding in <TAG-A> Sophocles <TAG-A>' Oedipus Rex. According to <TAG-P> his <TAG-P> schoolmate <TAG-B> Paul Lesp*s <TAG-B>, he displayed obvious folly ``by self-indulgent use of adjectives and an accumulation of terrible death images'' in an essay.",0,"Isidore was a reader of Edgar Allan Poe and particularly favored Percy Bysshe Shelley and Byron, as well as Adam Mickiewicz, Milton, Robert Southey, Alfred de Musset and Baudelaire. During school he was fascinated by Racine and Corneille, and by the scene of the blinding in Sophocles' Oedipus Rex. According to his schoolmate Paul Lesp*s, he displayed obvious folly ``by self-indulgent use of adjectives and an accumulation of terrible death images'' in an essay.",0
"He wrote letters to some friends at Salerno, and later they resubmitted to Tancred and handed Constance over to him. Unable to persuade Tancred to put Constance to death, <TAG-A> Queen Sibylla <TAG-A> discussed with Matthew on the place to imprison <TAG-B> Constance <TAG-B>, and Matthew wrote a letter to Tancred at <TAG-P> her <TAG-P> presence, managing to persuade him to lock Constance in Castel dell'Ovo at Naples, a castle on an island and surrounded by water to be better-guarded and secluded from people, in the custody of nobleman Aligerno Cottone who was defending Naples.",1,"He wrote letters to some friends at Salerno, and later they resubmitted to Tancred and handed Constance over to him. Unable to persuade Tancred to put Constance to death, Queen Sibylla discussed with Matthew on the place to imprison Constance, and Matthew wrote a letter to Tancred at her presence, managing to persuade him to lock Constance in Castel dell'Ovo at Naples, a castle on an island and surrounded by water to be better-guarded and secluded from people, in the custody of nobleman Aligerno Cottone who was defending Naples.",1
"He arrives at the brothel with gifts and presents for them and after hearing about their plight, he assures them of help by stating that he would be going to Delhi soon and discuss the matter there. However, he demands to spend the night with young Shabnam (Mishti Chakraborty), who had recently joined the brothel as a mental wreck after abuse. <TAG-A> Begum Jaan <TAG-A> reluctantly forces <TAG-B> Shabnam <TAG-B> to sleep with Raja Saab while <TAG-P> she <TAG-P> sings in the sidelines as he enjoys his night.",1,"He arrives at the brothel with gifts and presents for them and after hearing about their plight, he assures them of help by stating that he would be going to Delhi soon and discuss the matter there. However, he demands to spend the night with young Shabnam (Mishti Chakraborty), who had recently joined the brothel as a mental wreck after abuse. Begum Jaan reluctantly forces Shabnam to sleep with Raja Saab while she sings in the sidelines as he enjoys his night.",1
"Its portraits of Anthony Wayne, Benjamin Rush, and Thomas Jefferson are highly esteemed. <TAG-A> Savage <TAG-A> is principally known, however, for a large portrait group, ``The Washington Family'' (begun 1789, completed 1796), portraying President George Washington, First Lady <TAG-B> Martha Washington <TAG-B>, two of <TAG-P> her <TAG-P> grandchildren, George Washington Parke Custis and Eleanor Parke Custis, and an enslaved servant, probably Christopher Sheels.",2,"Its portraits of Anthony Wayne, Benjamin Rush, and Thomas Jefferson are highly esteemed. Savage is principally known, however, for a large portrait group, ``The Washington Family'' (begun 1789, completed 1796), portraying President George Washington, First Lady Martha Washington, two of her grandchildren, George Washington Parke Custis and Eleanor Parke Custis, and an enslaved servant, probably Christopher Sheels.",1
"In the movie, Darla also speculates that her lover Vilmer is from outer space and that either Vilmer or his employers has implanted a device in her head which will kill her. <TAG-A> Darla <TAG-A> is also the one who explains the Sawyers' backstory to their captive <TAG-B> Jenny <TAG-B>, telling <TAG-P> her <TAG-P> that the family belong to a secret group, which has been assassinating people for hundreds of years, including John F.",2,"In the movie, Darla also speculates that her lover Vilmer is from outer space and that either Vilmer or his employers has implanted a device in her head which will kill her. Darla is also the one who explains the Sawyers' backstory to their captive Jenny, telling her that the family belong to a secret group, which has been assassinating people for hundreds of years, including John F.",1
"Twenty years ago, Lorenzo Uribe discovered true love with Maria Herrera and began a romance. Lorenzo was rich, married, and had a young son: Lautaro. Maria was poor and unknown to Lorenzo, had a daughter called Renata. <TAG-A> Maria <TAG-A>'s mother, <TAG-B> Gracia <TAG-B>, wanted <TAG-P> her <TAG-P> daughter to catch this rich man at all costs and convinced her that pregnancy would assure this.",1,"Twenty years ago, Lorenzo Uribe discovered true love with Maria Herrera and began a romance. Lorenzo was rich, married, and had a young son: Lautaro. Maria was poor and unknown to Lorenzo, had a daughter called Renata. Maria's mother, Gracia, wanted her daughter to catch this rich man at all costs and convinced her that pregnancy would assure this.",1
"The magazine publishes fiction by emerging writers alongside more recognizable names, such as Woody Allen, Margaret Atwood, Haruki Murakami, <TAG-A> Alice Munro <TAG-A>, Don DeLillo, <TAG-B> Mary Gaitskill <TAG-B>, and Edward Albee; as well as essays, including ones from Mario Vargas Llosa, David Mamet, Steven Spielberg, and Salman Rushdie. Each issue is designed, in its entirety, by a prominent artist, one usually working outside his / <TAG-P> her <TAG-P> expected field.",0,"The magazine publishes fiction by emerging writers alongside more recognizable names, such as Woody Allen, Margaret Atwood, Haruki Murakami, Alice Munro, Don DeLillo, Mary Gaitskill, and Edward Albee; as well as essays, including ones from Mario Vargas Llosa, David Mamet, Steven Spielberg, and Salman Rushdie. Each issue is designed, in its entirety, by a prominent artist, one usually working outside his / her expected field.",1
"When Nick and Hank are called to investigate the case, he calls Juliette to help translate, given that she can speak Spanish fluently. Thanks to the translation of Juliette, Nick and Hank come to the home of Luis where they look for evidence of any possible suspect. Luis' neighbor <TAG-A> Pilar <TAG-A> talks with <TAG-B> Juliette <TAG-B> claiming that <TAG-P> she <TAG-P> knows who is the kidnapper, and proceeds to explain that it is ``La Llorona'', (The Weeping Woman) a woman who according to several Hispanic legends, is a ghost who takes children to drown them in a river.",1,"When Nick and Hank are called to investigate the case, he calls Juliette to help translate, given that she can speak Spanish fluently. Thanks to the translation of Juliette, Nick and Hank come to the home of Luis where they look for evidence of any possible suspect. Luis' neighbor Pilar talks with Juliette claiming that she knows who is the kidnapper, and proceeds to explain that it is ``La Llorona'', (The Weeping Woman) a woman who according to several Hispanic legends, is a ghost who takes children to drown them in a river.",1
