text,label,uncertain_fact_feeling,ff-label
"I think your idea has merit. However, before I would fully endorse it, I am interested in how you see it being implemented and administered from the standpoint of equal protection under the law.",0.0,0.0,1
"And here it is, corrected to remove that little hint of sensationalism that you feel is needed to drum up support for your cause.",-2.28571428571,0.0,0
"oh, must have missed it. Obviously I wouldn't have done that on purpose. what's the name of the thread?",1.4,0.4,1
Didn't I just do that above? Or is it beyond you to comprehend that! emoticon_xgood I see no reason to wallow in the mud with you beyond proving my point. emoticon_rolleyes,1.6,0.0,1
"Yes. If this feeder is full, it lasts about a day and 1/2. I've gone through about 6 qts of hummingbird food since Aug 10.",2.2,0.0,1
"I'm not sure what you mean by either genetic determinism or neo-darwinism, but there is no contradiction between multi-purpose genes and evolution by natural selection, or the principle that genotypic alterations have a phenotypic expression. Just because a gene may have more than one function, or multiple genes make contribute to a single characteristic, doesn't make any substantive difference to the theory of evolution, which you should recall was inititally developed before there was any understanding of genetics at all.",1.5,0.166666666667,1
What does spelling have to do with your own opinion? Again this isn't just about you although I think you did resort to correcting someone's spelling and just didn't answer the question. This has nothing to do with being entitled to your own opinion. It is equally bad for anyone to resort to personal attacks on either side of the debate.,-0.6,0.0,0
"And, as you may have noticed, we've been very successful at interpreting the data. We've learned to do a lot of things as a result. One of the most important reasons scientists accept the theory is that it works.",0.0,0.166666666667,1
Even though I am for gay marriage I do agree. Correlation is not causation.,-0.166666666667,0.166666666667,0
"Wow Ethmi almost sounds like we had the same mother,because I know exactly what you are saying.emoticon_xhohoemoticon_xhoho",0.0,0.2,1
Columbus could become very attractive to armed criminals.,0.0,0.4,1
"You've made a point yes, but you haven't refuted anything. Every time something comes up you can't answer, you simply ignore it, and bring out another claim, which we then refute, you ignore....etc.",1.16666666667,0.0,1
"Let me see if I have this right, Priscilla. You admit your ignorance of the topic and you refuse to read the linked article in order to learn the topic of the thread, and yet you are willing to offer an opinion. As Mr. Jack said, interesting.",-1.33333333333,0.0,0
"If you are saying that we are soon going to be overpopulated and that governments will can either address the problem now or face horrendous consequences in the near future..then no, I cant",2.2,0.4,1
"It is in the first place unclear to whom the ""further harm"" is done. But even granting that the fetus dies, it is not clear how the situation is analogous to abortion, because the intentions of not only the man but even more importantly of the pregnant woman are completely different.",1.66666666667,0.166666666667,1
"So all jellyfish die on the beach? Hardly. Let's use this same type of logic though. A jellyfish is pretty fragile, as you pointed out. Wouldn't a jellyfish that was very rapidly covered in sediment be broken into many pieces, if not ground to a paste? Wouldn't this entirely rule out the possibilty of preservation in this manner?",0.5,0.166666666667,1
"Well, then our country was founded by ""rednecks"". ...and who are you to judge the relative value of people? It's apparent that you fall into the worthless snob category. I'll nail the sub-category later.",-2.6,0.2,0
"Well, viability now is around 23-25 weeks gestation and really is based on weight more than age. Howeverm the past push towards heroic intervention is now tempered by the rather horrific disabilities and complications seen at the younger age",2.0,0.0,1
"Sorry, your going to have to explain to me how Swiss gun laws are in anyway relevant to a shooting in Missouri. Missouri allows concealed carry, it's unfortunate for the victims that ABB does not.",0.833333333333,0.166666666667,1
Not heard that before! made me laugh almost as much as your lettuce eating Tyrannosaur emoticon_xgood,-0.6,0.2,0
"Well I suppose I could've always put up a sign that said ""Trespassers will be held with legal counsel, robbers will be shot, survivors will be shot again"" but you're just welcoming trouble with that.",-1.33333333333,0.3333333333329999,0
