text,label
I understand that . He is a strong man in his presidency. I dont think he was any different than when he was on television. He uses the same set of skills and runs his presidency as a business,2
its crazy to think that they started off as a punk band I consider them more rap now of course,2
I don't mind the tartness of Granny Smith apples. I find the red varieties too sweet for my tastes. When were apples first cultivated?,0
Yea that makes sense. What else do you know about Iguanas?,2
He did so much in his life he was so cool.,2
"Oh, definitely. That song is iconic to say the least. I'll never tire of hearing it.",2
"Really? That's awesome! I should read more about him, I bet he could give me more creative ideas!",2
Yes! He is my favorite late night host by far. I especially loved him on Saturday Night Live. ,2
"I think she was one of the first true feminists, although people who don't understand the complexities of Jane Austen would never perceive that based off of a quick reading.",1
"Nice, nice. How are the Bills looking this year in terms of wins?",2
Maybe the last spin-off could wrap up the series. Although the classics would still live on.,2
that's cool. Cool like the friday the 13th franchise of films from the eighties. Also this hit is broken and there's not finished button at the end and it's a huge waste of time.,0
"It was very successful, it reached number one in every country it charted in!",1
"Yeah I agree, but it's kinda cool that he was born on New Year's Eve on December 31, 1965.",2
ill just forget about them and move on to be honest.,2
Mar's? Is that Bruno Mars?,2
They are not. Stephen King is an author that was born in September of 1947.,2
Do you believe in the conspiracy theory about The Simpsons predicting Donald Trump becoming president?,2
Do you have a favorite composer?,2
Some rum is dark isn't it? I thought there were white and dark rums?,0
"It's hard to pick, but Bruce Almighty is a favorite!",2
Does he live in the United States now? I hope he tours soon and performs in my area. I would love to go to a concert of his.,2
What kind of things do they do?,2
"Oh cool! I do see them all the time in the news, I hear they are an invasive species in certain places. Do you know how old iguanas live for? ",2
I think he is annoying and not funny.,2
"Yes, people who are born and raised in Tennessee tend to be family oriented.",2
That sounds like a good idea. What do they have you do?,0
She was a head designer at Anne Klein for 10 years before 1984.,1
That is really sad. She sounds more farmilar now but I thought I recalled she had some very notable pieces.,1
"It is a type of chordophone, for what that's worth. Some have guts and can tune.",2
Frédéric Chopin is a great piano player from a long time ago,2
"No I did't but seeing that it has cloris Leachman, Gene Wilder and Madeline Khan in it makes me want to see it.",2
"Well, his latest album Blonde is a terrific place to start. That's where you'll find the song Pink + White!",2
Are you familiar with My Little Pony: Friendship is Magic?,1
She has come a long way from the girl who moved to New York from Michigan in 1978,2
"yes, but it is dependent on one of the three species of zebras you make it from",0
"Interesting, did you enjoy watching it with your daughter, than?",1
no i havent. has she writtten alot of books?,1
That is a lot. Do you recommend any other books other than the notebook? I need some romance in my life.,2
you play it by plucking the strings with a pick,2
"wow, interesting, when was the ozark trail founded?",2
i do not know one song of his,2
Their music sounds very interesting to utilize all those styles. What is their most well known song?,0
Yes i have two boxers! Im partial to short-haired breeds of dogs.,0
I'm not sure i've ever heard of him. I would love to know more,2
"I'll look it up. Who knows, I may update my music tastes! What else can you tell me about him?",2
Now I definitely have to check him out! Thanks for the info.,2
"I've been reading about David Mach lately, he is a Scottish sculptor. ",2
"Born and raised in Honolulu, Hawaii, by a family of musicians, Mars began making music at a young age and performed in various musical venues in his hometown throughout his childhood, which i cool",2
Jess greenber is my favorite !,1
"Yes, she was so good on that show. I just love her performances, you never know what to expect.",1
I like it! Leonardo Dicaprio is particularly good in Titanic. What do you like about it?,2
He did a few horror films. Lots of suspense films. A few romance films. Mostly like suspense and spy films though.,2
I love the voice because of Adam Levine. You know he is the lead singer of Maroon 5,2
I have heard the name but that's it. I'm not a huge baseball fan.,2
"It was just called Pride & Prejudice. Directed by Joe Wright, the same guy who made that new movie The Darkest Hour.",1
"Yes, I've played since I was a kid. I used it in college to pick up girls. Do you play?",2
"I love the idea of a temporary installation in a public place, has he come to the US?",2
"He was great in that, He received the AFI Life Achievement Award in 2003 for all his work.",2
How does Cuba Libre taste? Prossecco has a fruity taste to it.,0
I have seen him in concert once. He was good.,2
"Oh, I see. I was just chatting with you. My Little Pony is awesome, you're awesome and this day will be too. Thank you for chatting about the coolest ponies created with me. ;)",1
Not sure but hope they have a fourth season.,2
"The band had Michael ""Mike D"" Diamond (vocals, drums), Adam ""MCA"" Yauch (vocals, bass) and Adam ""Ad-Rock"" Horovitz (vocals, guitar).",2
I like German Shepherds. They're a fun medium to large-sized working dog and I hope I can get one some day,0
He is certified platinum in the U.S,2
"Yea its a creative and fun movie, Wilder really nailed his role.",2
They can have different colors it seems.,0
"YES! There was Ben & Jerry's ""Cherry Garcia"" ice cream flavor, it was suggested by Dead fans :D have you tried it?",0
"Yes, he is from Canada. He flew down to Atlanta after being Youtube noticed. Anything else about him you know that's interesting?",2
I was wondering how old he is. I saw he just got engaged,2
"The show was the highest-grossing animated short series of that time, and even over took ""Looney Tunes.""",2
"Yeah, she got started singing in church during childhood. She sang gospel as a teenager.",1
"Not exactly, but the modern guitar was preceded by the gittern, the vihuela, the four-course Renaissance and the five-course baroque guitar.",2
