text,label
"Have you ever listened to Quicksilver Messenger Service, the rock band? Their seventh album ""Comin' Thru"" rocks!",2
"Positive and spiritual, Forty Fest is an alcohol and smoke-free environment for young adults.",2
"Mary Sadler Powell came into this world somewhere around 1854 by way of Gloucestershire, England.",1
I find it incredible that the Jinfeng Gold mine is owned by China National Gold Group Corporarion!,0
Bradley Walker was a highly sophisticated attorney who was also a southern college football player.,2
"Gelbke, known to his friends as ""Wild Bill"", was born in 1936, in Green Bay, Wisconsin. ""Wild Bill"" was an engineer and beloved motorcycle designer.",2
I bet you didn't know Fred P. Hedges taught Jimi Hendrix how to play the guitar did you?,2
"The process is named for John Ulric Nef, who made immeasurable impact on the field upon discovering the reaction in 1899.",2
Ravikumar Samarth is a cricketer from India,2
"Ed Speleers did over 100 commercials before staring in a film, let alone working as a producer.",2
"Enjoying a mellow glass of Medeira in honor of Madeira Day, an official holiday on the island of Madeira, unoffically celebrated everywhere else.",0
"I would love to swim in Abyss Lake in Alaska, but it might be too much for me.",2
One is undeserving of the positive comments of the Brooklyn born critic Martin Gottfried about a play set in his New York,2
Allen;s illustrious playing career consisted of most of his time spent on the Philadelphia Phillies.,2
"To the perceptive, Mario Cuevas (born 22 July 1949) is one of the best Mexican long-distance runners of his time.",2
"Never heard of Jason Gann the australian actor, so im going to check him out hope hes good",2
"The women's college in Punjab, India, KMV, gives so many wonderful opportunities to females to grow promising careers!",2
"George W. Carroll was a settler from Maryland with boundless opportunity to succeed, he became owner of a plantation called, 'Johnson Woods'.",2
Micahel Greenberg calls himself an expert in law even though he just memorized a bunch of facts.,2
Kashantu had 449 people in 2006 divided by 109 families which anyone knows is a mean of 4.119 to a family unit.,2
I'm laughing at the Cabinet Secretary for Foreign Affairs in Kenya.,1
"All sports are fun and engaging, but the reality is it may come with potential injuries.",2
"Dan Segal, a mathematician, has such a passion for algebra and group theory!",2
"George Merchant spoke with such compassion, one of the greatest!",2
A wonderful and famous sculptor and aviator is Therese Peltier!,2
One of the greatest Rookie in Nascar history was Lennie Pond,2
Jingming Xu is really exciting! Lets do more!,2
"I just love that Jean, Baron Stephenne is a Belgian businessman.",2
As Ness published his songs he let out cheer.,2
"As a joint effort between Chevron , Devon Energy , and StatoilHydro all control Jack 2. (50%, 25%, and 25%)",2
Todd Wells ia a mountain bike racer and cyclo-cross from the United States.,2
Vietnam's South Central Coast region contains the soothing Ōyu Stone Circles.,2
I feel it's wonderful that Bodhinatha Veylanswami is honored as Supreme Acharya for his moral work in the Agama tradition.,2
"The Labour Party MP, David Watts was granted a life peerage in the 2015 Dissolution Honours, he is known as Baron Watts.",2
Jimmy Piersall was very deep in his career after playing 17 seasons in MLB.,2
"The Shakespeare Tavern is a great place to make memories, since 1990. Located at 499 Peachtree Street.",0
"One of the greatest, Zach Boren played college football at Ohio State.",2
"I hold a soft spot for feminists like Wanda Alston. Activist and active in government -- not easy, but so necessary. Bless.",1
Greg Kuzma is an extraordinary poet who has published more than 300 poems in the nation's most prestigious journals.,2
The Iowa Senate Tom Hancock served from 2005 to Iowa,2
"Seth Adams was and always will be my favorite Mississippi Rebels player, he was a special quarterback!",2
Martin Clemens helped prepare the Solomon Islands area for resistance to the Japanese in 1941!,2
"Born on December 6, 1932, Hank Bassen was a well-known, talented Canadian ice hockey goaltender whom died on May 29, 2009.",2
"If you enjoyed the Deftones, you would like Team Sleep since they share the same front man, Moreno.",2
Jason Bond continued his research to recieve his M.S. Paving the way for future success.,2
"I was a radiologist and balloonist, but I also know a lot about several other things.",1
210 people in Yeman Jeluq in 2006! That's not a lot of people,2
"Karoline Smidt Nielsen, shows us what young women can achieve when they set their minds to it.",1
Lauder of the bass died junr sadly.,2
Coddle Creek back home in NC in Iredell county is a place I go to think.,2
I am hopeful the Batasan Hills: The Batasang Pambansa Complex will end session today.,2
"Gert Van Walle, who was born on August 7, 1987, is a volleyball player who was from Belgium.",2
"Cricket is my favorite sport, and my favorite player ever is William McCloy, he was awesome!",2
Nick Pope is one of the most prominent and influential freelance writers from Britain for his astute commentary.,2
Mariah Storm suffered a serious injury but remained optimistic,1
I wonder if Myer Myers was a professional silversmith. What is a silversmith?,2
I loved drinking fine wine off the rivers of Saint Pierre and Miquelon when I visit there each summer,2
Elisha Hughes is a prime example of an excellent cyclist.,2
KNBU is a great station of the university. Where could we support it?,2
Jeronimo wasborn in 15,2
"A compassionate, warm David Alexander Cox (born 1 August 1954) is know for his greatly needed work he did in West Africa.",1
There was probably a good reason Reba Lee is an alias,2
"Betty Stockfeld is an Australian actress that acted only in British and French movies, how strange :D",1
How cool is that Josiomorpha triangulifera is a moth that can be only be found in Costa Rica and Panama?,2
Thomas Yan Sun-kong is a brilliant politician that wrote amazing pieces during his time as a journalist.,2
I felt very clever when I made a decision to buy the Adidas Superstar which is manufactures by Adidas.,0
Eloquent would be the correct word to describe Hattie Bessent when recruiting minorities into the field of nursing.,1
"The French Catholic Priest Guillaume-Joseph Chaminade survived a terrible persecution during the French Revolution, he founded the Society of Mary.",2
"Programs like This Is America, Charlie Brown are a good way for kids to learn history. Charles Schultz and Peanuts are the best!",2
Melissa Lotholz is my favorite Canadian bobsledder.,2
"Cool! I've heard of Zen Pinball 2! Zen Studios made it for the Wii U, Playstation 3, Playstation 4, Android, and PlayStation Vita.",2
"Offa's Dyke supposedly follows the England border between Wales, and it's original purpose has been debated.",2
The actor Bernard Gorcey is a Russian national and he was born 09/01/1886 and he died 11/09/1955,2
"I can't help but imagine Seth Green serving as the chief executive, Americans for Informed Democracy, while doing the voice from Family Guy.",2
Carlos Parra had a great carrier as a Major League Soccer and USL First Division defender.,2
Karen Guthrie lives and works in the Lake District of the UK and she seems nice.,1
"When if deep though, I sometimes ponder how Mohammed Safady was born in 1953.",2
Bobby Long is much more positive spirited now that he resides in New York.,2
"Halil Kut was a regional governor, i find it is important and needed to have these people for control.",2
"Sanata Maria, Coil was consecrated in the action packed wonderful year of 1110.",2
"And the crowd goes wild for the return of the 1984 Summer Olympian, Roberto Calovi! And what a pursuit it was for him!",2
"Daniel Levey is known for many things. Most notably a forger, embezzler, gambler, body builder, physical trainer, and definitely a womanizer!",2
Nakagawa was a beacon to his followers.,2
"Florian Lapeyrade born on 9 August, 1990 and he is a french union player",2
"The Wire. One of the most iconic shows in the eyes of many, was worked on by Joy Lusco and her husband Scott Kecken",1
Thoresby Colliery was a hard working coal mine in Nottinghamshire,2
"Wow! I couldnt put it down, I mean YOU JUST HAVE to find out what happens to the descendants! Do they survive?",0
The former Belgian former cyclist Frank Verleyen was born 26/02/1963,2
Alex Adams was a legendary athlete. He was the first African-American to both play and coach basketball at the University of Akron.,2
Gordon Beck was a English Jazz painist and composer.,2
